globalid,name,address,latitude,longitude,restroom_open_status,advertised_hours,ada_accessible,gender_neutral,baby_changing,showers,menstrual_products,category,operated_by,restroom_assessed,restroom_assessment_date,public_buildings,outdoor_facilities,government_facilities,commercial,transportation_mts,other,notes,timestamp,place_id,action,researcher_name,audit_datetime,restroom_name,open_when_visited,access_method,findability,showers_available,water_refill_nearby,visible_signage,security_cameras,access_barriers,overall_impressions,outside_context,approved
3b0f9cf1-6536-4ff3-adc2-827771f4e165,Otay Park,"1613 Albany Ave, Chula Vista, CA 91911",32.59735754,-117.057877,,"7:00am - 10:00pm, daily",,,,,,,City of Chula Vista,,,,,,,,,,,,,,,,,,,,,,,,,,
64f928c4-a9ca-4a4c-b02c-140731f23393,Rohr Park,"4548 Sweetwater Rd, Bonita, CA 91902",32.66513855,-117.032499,,"7:00am - 10:00pm, daily",,,,,,,City of Chula Vista,,,,,,,,,,,,,,,,,,,,,,,,,,
5857179f-3c20-4269-be1e-582afdce95f4,Rohr Park Baseball,"4548 Sweetwater Rd, Bonita, CA 91902",32.66589521,-117.028966,,"7:00am - 10:00pm, daily",,,,,,,City of Chula Vista,,,,,,,,,,,,,,,,,,,,,,,,,,
7f11f41c-7db1-4710-8312-cf0f8c0c1bbb,Rohr Park Playground,"4548 Sweetwater Rd, Bonita, CA 91902",32.66473521,-117.0369727,,"7:00am - 10:00pm, daily",,,,,,,City of Chula Vista,,,,,,,,,,,,,,,,,,,,,,,,,,
4c94eac0-c181-4608-b366-0e67c7adfcae,Rolando Park,"6600 Vigo Dr, La Mesa, CA 91942",32.75807896,-117.0527883,,"7:00am - 10:00pm, daily",,,,,,,City of La Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,
3cad9d3e-8fd4-4b8a-909b-16ca7d577817,Voyager Park,"E J St, Chula Vista, CA 91910",32.62959412,-117.0060715,,"7:00am - 10:00pm, daily",,,,,,,City of Chula Vista,,,,,,,,,,,,,,,,,,,,,,,,,,
cbb45958-1c8c-4eff-aa05-5806356827bc,Windingwalk Park,"1675 Exploration Falls Dr, Chula Vista, CA 91915",32.62345304,-116.9561807,,"7:00am - 10:00pm, daily",,,,,,,City of Chula Vista,,,,,,,,,,,,,,,,,,,,,,,,,,
7b0d4109-605c-4c63-800c-21f34257293e,4S Ranch Sports Park,"16118 4S Ranch Pkwy, San Diego, CA 92127",33.00422902,-117.1197053,,Mon - Fri 8:00am - 4:00pm,,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
288949d8-a16d-461e-aae3-b62df2270ff1,Rancho Bernardo Gazebo,"18448 W Bernardo Dr, San Diego, CA 92127",33.04709821,-117.0756946,,24/7,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
16adcb73-9f45-49b8-af43-d28c425c79db,Cottonwood Park,"1778 E Palomar St, Chula Vista, CA 91913",32.63228975,-116.9821904,,"7:00am - 10:00pm, daily",,,,,,,City of Chula Vista,,,,,,,,,,,,,,,,,,,,,,,,,,
b09a53c6-cc1b-46aa-b1aa-a2d9b1692ae8,Kate Sessions Park,"5115 Soledad Rd, San Diego, CA 92109",32.81103202,-117.2378103,1,24/7,0,0,0,1,0,2,City of San Diego,1,,,1,,,,,,,,,,,,,,,,,,,,,,
3c87577e-6483-499d-b253-fc234f068304,Chula Vista Memorial Park,"360 3rd Ave, Chula Vista, CA 91910",32.63879122,-117.0793318,,"7:00am - 10:00pm, daily",,,,,,,City of Chula Vista,,,,,,,,,,,,,,,,,,,,,,,,,,
ea5a6f16-265f-496f-94e9-be3999b3c82d,Mountain Hawk Park,"1475 Lake Crest Dr, Chula Vista, CA 91915",32.63584041,-116.9338283,,"7:00am - 10:00pm, daily",,,,,,,City of Chula Vista,,,,,,,,,,,,,,,,,,,,,,,,,,
30ca2a37-e26b-4764-9b45-b04a2edec6b7,Salt Creek Field,"2710 Otay Lakes Rd, Chula Vista, CA 91915",32.64156138,-116.9450731,,"7:00am - 10:00pm, daily",,,,,,,City of Chula Vista,,,,,,,,,,,,,,,,,,,,,,,,,,
c622d5d4-b839-40f0-9e74-5f442b080b6e,Vista Sports Park,"1600 Sports Park Way, Vista, CA 92083",33.22628811,-117.2585965,,"7:00am - 5:00pm, daily",,,,,,,City of Vista,,,,,,,,,,,,,,,,,,,,,,,,,,
d92209b2-adcf-4871-b20c-d608da6f9132,Coronado Cays Park,"101 Grand Caribe Causeway, Coronado, CA 92118",32.62251412,-117.1352774,,"7:00am - 6:00pm, daily",,,,,,,City of Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,
102237f9-c594-4abb-aeab-07589eb23186,Berry Street Park,"7071 Mt Vernon St, Lemon Grove, CA 91945",32.73125194,-117.0448371,,"7:00am - 7:00pm, daily",,,,,,,City of Lemon Grove,,,,,,,,,,,,,,,,,,,,,,,,,,
c4635b56-0800-4596-9525-b302cdbe5b84,Carmel Creek Neighborhood Park,"4260 Carmel Center Rd, San Diego, CA 92130",32.95189356,-117.22472,1,24/7,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
a0b6749d-05ce-4b2c-939f-22f3ea9912fe,Starridge Park,"13745 Carriage Rd, Poway, CA 92064",32.96441111,-117.0523,,"7:00am - 7:00pm, daily",,,,,,,City of Poway,,,,,,,,,,,,,,,,,,,,,,,,,,
1500cafe-ecb9-4f48-bc2a-b1fd4517b20d,Buena Vista Park,"1601 Shadowridge Dr, Vista, CA 92081",33.15779619,-117.2464578,,"7:00am - 7:00pm, daily",,,,,,,City of Vista,,,,,,,,,,,,,,,,,,,,,,,,,,
c71c8799-8069-4418-b51e-2b9ca6e746c8,Equestrian Circle,"14450 Equestrian Cir, San Diego, CA 92124",32.84674415,-117.030307,1,"8:00am - 7:00pm, daily",1,1,1,1,0,2,City of San Diego & Mission Trail Regional Park,3,09:46.0,,3,,,,,,,,,,,,,,,,,,,,,,
3575eccc-7101-4f07-83f1-e488b28bae56,Laguna Riviera Park,"4885 Kelly Dr, Carlsbad, CA 92008",33.14674872,-117.3119649,,"8:00am - 10:00pm, daily",,,,,,,City of Carlsbad,,,,,,,,,,,,,,,,,,,,,,,,,,
eb6dd71c-932b-4574-9472-944711e2082b,Woodland Park,"671 Woodland Pkwy, San Marcos, CA 92069",33.14931728,-117.1318199,,"7:00am - 8:30pm, daily",,,,,,,City of San Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,
d799c90c-a5d3-443a-bb2b-fccf10cdb1f8,La Mesa Sunset Park,"5540 Lake Park Way, La Mesa, CA 91942",32.78174803,-117.0377124,1,"7:00am - 8:00pm, daily",1,0,0,1,0,2,City of La Mesa,3,20:52.3,,1,,,,,,,,,,,,,,,,,,,,,,
8f6d0e65-1a00-4b5d-b348-b6502684b1ba,Mulberry Park,"751 Mulberry Dr, San Marcos, CA 92069",33.15224643,-117.147931,,"7:00am - 8:00pm, daily",,,,,,,City of San Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,
68b31131-afdb-4447-be25-a6ab85395bf2,Richmar Park,"110 Richmar Ave, San Marcos, CA 92069",33.14470495,-117.163585,,"7:00am - 8:00pm, daily",,,,,,,City of San Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,
ed53d962-f248-4647-80ed-985afa0996c6,Westside Park,"803 W 3rd Ave, Escondido, CA 92025",33.1144529,-117.0894438,,"7:00am - 8:00pm, daily",,,,,,,City of Escondido,,,,,,,,,,,,,,,,,,,,,,,,,,
aeeedccc-849c-441d-a01f-fdd95f6da418,Breeze Hill Park,"645 S Melrose Dr, Vista, CA 92081",33.18649612,-117.2537383,,"7:00am - 8:00pm, daily",,,,,,,City of Vista,,,,,,,,,,,,,,,,,,,,,,,,,,
c2dc7711-e9f2-4d1c-81d6-743c8bfa56d6,Emerald Hills Neighborhood Park,"1501 Kelton Rd, San Diego, CA 92114",32.7212173,-117.074444,1,"7:00am - 8:00pm, daily",,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
0eef5caf-b812-47cc-b981-575619bb36be,San Marcos Sunset Park,"803 Puesta Del Sol, San Marcos, CA 92078",33.14517238,-117.2104282,,"7:00am - 9:00pm, daily",,,,,,,City of San Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,
86deabf8-1de3-4702-9a11-a38b9e8c05fc,San Marcos Sunset Park Dog Park,"803 Puesta Del Sol, San Marcos, CA 92078",33.14656138,-117.2136361,,"7:00am - 9:00pm, daily",,,,,,,City of San Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,
910e65d6-5eaf-4ad4-8d30-1ac85ff0ab5c,Sunset View Park,"1390 S Greensview Dr, Chula Vista, CA 91915",32.63343923,-116.9619584,,"7:00am - 9:00pm, daily",,,,,,,City of Chula Vista,,,,,,,,,,,,,,,,,,,,,,,,,,
fb11ea98-1d01-4346-b4d7-8c0cdfe6820a,Sycamore Canyon Park,"13745 Stonebridge Pkwy, San Diego, CA 92131",32.92230124,-117.0394295,,24/7,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
e044e9d5-aac8-4f64-8a25-d399d86d1db9,Grove Park,"745 N Ash St, Escondido, CA 92026",33.13627599,-117.071396,,"7:00am - 9:00pm, daily",,,,,,,City of Escondido,,,,,,,,,,,,,,,,,,,,,,,,,,
97e864ab-bfae-4ffa-9f26-d6bc1c6ffa26,El Cajon City Park,"551 E Park Ave, El Cajon, CA 92020",32.79853122,-116.9543756,,"7:00am - 9:00pm, daily",,,,,,,City of El Cajon,,,,,,,,,,,,,,,,,,,,,,,,,,
5cd918bd-6ac7-4a6f-bc8a-3c2e7f08f0dc,Cardiff Beach,"2500 S Coast Hwy 101, Cardiff, CA 92007",33.01470395,-117.2805995,,"7:00am to Sunset, daily",,,,,,,State of CA,,,,,,,,,,,,,,,,,,,,,,,,,,
b1011337-1aa2-472f-ad6b-769b653663ed,Cardiff State Beach Tower 10,"355 S Coast Hwy 101, Solana Beach, CA 92075",33.00177069,-117.2771885,,"7:00am to Sunset, daily",,,,,,,State of CA,,,,,,,,,,,,,,,,,,,,,,,,,,
53794547-593a-4d13-8e3e-0e7a641e9354,Harmony Grove Park,"2909 Harmony Grove Rd, Escondido, CA 92029",33.09931056,-117.1342916,,"8:00am to one hour before sunset, daily",,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
195309da-c10f-4004-8fea-fa4dd774dfcd,Poinsettia Park,"6600 Hidden Valley Rd, Carlsbad, CA 92011",33.11387542,-117.3069532,,"8:00am to Sunset, daily",,,,,,,City of Carlsbad,,,,,,,,,,,,,,,,,,,,,,,,,,
f461348a-df27-4407-841a-49897024d538,Poinsettia Park Playground,"6600 Hidden Valley Rd, Carlsbad, CA 92011",33.11543511,-117.3079322,,"8:00am - 10:00pm, daily",,,,,,,City of Carlsbad,,,,,,,,,,,,,,,,,,,,,,,,,,
01ae36d4-0de4-4b94-90ab-b1f06674bf60,Santa Venetia Park,"1500 Magdalena Ave, Chula Vista, CA 91913",32.62551153,-116.9766034,,"8:00am - 10:00pm, daily",,,,,,,City of Chula Vista,,,,,,,,,,,,,,,,,,,,,,,,,,
091cf1eb-34ac-4795-9eca-c185bf9e45c9,Vista La Mesa Park,"3956 Marian St, La Mesa, CA 91941",32.74894604,-117.047931,,"8:00am - 10:00pm, daily",,,,,,,City of La Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,
af9fd287-190b-4ccb-bedd-289fb2f5a472,Aviara Community Park,"6435 Ambrosia Ln, Carlsbad, CA 92011",33.11439837,-117.2829809,1,"8:00am - 10:00pm, daily",,,,,,,City of Carlsbad,,,,,,,,,,,,,,,,,,,,,,,,,,
6569d9aa-73c2-435e-9985-66527b3480b3,Hidden Canyon Community Park,"2685 Vancouver St, Carlsbad, CA 92010",33.17312359,-117.3154652,,"8:00am - 10:00pm, daily",,,,,,,City of Carlsbad,,,,,,,,,,,,,,,,,,,,,,,,,,
493d9727-e397-4907-bb4e-eda38c692deb,La Costa Canyon Park,"3018 Pueblo St, Carlsbad, CA 92009",33.08940047,-117.242054,,"8:00am - 10:00pm, daily",,,,,,,City of Carlsbad,,,,,,,,,,,,,,,,,,,,,,,,,,
2bfb7902-d98f-49f0-9e8c-754c3756e694,Park Avenue Community Center,"210 E Park Ave, Escondido, CA 92025",33.12938101,-117.0837198,,"8:00am - 5:00pm, daily",,,,,,,City of Escondido,,,,,,,,,,,,,,,,,,,,,,,,,,
dfde02e3-e0c2-4c6f-985f-547d5a1f662f,Coronado City Hall,"1825 Strand Way, Coronado, CA 92118",32.67789969,-117.1730326,,"8:00am - 5pm, daily",,,,,,,City of Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,
01ac80ab-d0ee-4f18-b22f-4454504c37eb,Escondido Police and Fire Headquarters,"1163 Centre City Parkway, Escondido, CA 92026",33.13690651,-117.0942756,,"8:00am - 6:30pm, daily",,,,,,,City of Escondido,,,,,,,,,,,,,,,,,,,,,,,,,,
0969fed1-ca19-4bcc-90bf-ed614d21806c,Clemmens Lane County Park,"344 W Clemmens Ln, Fallbrook, CA 92028",33.36892836,-117.2543231,,"8:00am - 6:30pm, daily",,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
d9f4b47b-661a-4ae4-a418-81e7bdc8429e,Jesmond Dene Park,"2401 N Broadway, Escondido, CA 92026",33.16752624,-117.0920869,,"8:00am - 7:30pm, daily",,,,,,,City of Escondido,,,,,,,,,,,,,,,,,,,,,,,,,,
85ddaa79-8a8f-4d94-9ced-f7869160bd56,Corky Smith Gym,"274 Pico Ave, San Marcos, CA 92069",33.142303,-117.1671901,,"8:00am - 7:00pm, daily",,,,,,,City of San Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,
4f74c441-e4b4-4eae-b639-477a491e8723,Live Oak County Park,"2746 Reche Rd, Fallbrook, CA 92028",33.36408198,-117.2044969,,"8:00am - 7:00pm, daily",,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
4e491d0e-865c-4456-9e6a-899aa704204a,Rainbow County Park,"5157 5th St, Fallbrook, CA 92028",33.4133519,-117.1501969,,"8:00am - 8:00pm, daily",,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
6c1ec7cc-782b-43d8-8de6-5d4cb15f8613,4th of July Park,"2815 Starry Night Dr, Escondido, CA 92029",33.10262044,-117.1323869,,"8:00am - 8:00pm, daily",,,,,,,City of Escondido,,,,,,,,,,,,,,,,,,,,,,,,,,
8dc5de5f-0b7c-466c-9c06-86f364eb027a,Alga Norte Park,"6565 Alicante Rd, Carlsbad, CA 92009",33.11478288,-117.2635917,,"8:00am - 8:00pm, daily",,,,,,,City of Carlsbad,,,,,,,,,,,,,,,,,,,,,,,,,,
4041c448-975f-4454-8337-8f725e3e9d19,Alga Norte SkatePark,"6565 Alicante Rd, Carlsbad, CA 92009",33.11854604,-117.2635416,,"8:00am - 8:00pm, daily",,,,,,,City of Carlsbad,,,,,,,,,,,,,,,,,,,,,,,,,,
ab972d66-41aa-48cc-8fad-333a94e9b8cf,Tijuana River Valley Regional Park,"2721 Monument Rd, San Diego, CA 92154",32.54478943,-117.0745453,,"8:00am - 8:00pm, daily",,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
955c2274-27c5-4d83-9681-b7850e1f3af9,Garden Road Park,"14898 Garden Road, Poway, CA 92064",32.95642251,-117.0103956,1,"8:00am - 9:00pm, daily",,,,,,,City of Poway,,,,,,,,,,,,,,,,,,,,,,,,,,
feea10cc-058a-4cef-9526-534ac86c86a3,Encinitas Community and Senior Center,"1140 Oakcrest Park Dr, Encinitas, CA 92024",33.04512733,-117.2671974,,"8:00am - 9:00pm, daily",,,,,,,City of Encinitas,,,,,,,,,,,,,,,,,,,,,,,,,,
90819523-30e6-457c-8331-69039f5eea14,Chase Field,"3349 Harding St, Carlsbad, CA 92008",33.15696308,-117.340777,,"8:00am - 9:00pm, daily",,,,,,,City of Carlsbad,,,,,,,,,,,,,,,,,,,,,,,,,,
b6a66fa7-44c0-4d8d-9190-efb07f75b28f,Poway Community Park,"13094 Civic Center Dr, Poway, CA 92064",32.95263086,-117.0474201,1,"8:00am to Sunset, daily",1,0,0,1,0,2,City of Poway,3,07:29.3,,1,,,,,,,,,,,,,,,,,,,,,,
162d6a32-16af-48df-8bb7-7849fc3e9fdd,Leo Mullen Sports Park,"951 Via Cantebria, Encinitas, CA 92024",33.06315399,-117.2635467,,"8:00am to Sunset, daily",,,,,,,City of Encinitas,,,,,,,,,,,,,,,,,,,,,,,,,,
00e8b241-b3bd-477d-8939-ec53e45a97e9,Solana Beach Transit Center,"105 N Cedros Ave, Solana Beach, CA 92075",32.99295957,-117.2712537,,"8:00am to Sunset, daily",,,,,,,Amtrak,,,,,,,,,,,,,,,,,,,,,,,,,,
96131921-4406-481e-82c2-943ce0315b65,Goodan Ranch Visitor's Center,"Sycamore Canyon Rd, Poway, CA 92064",32.92736731,-116.9860516,,"8:00am to Sunset, daily",,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
8edf85bb-b649-4ddc-9cd4-6563f2834399,Sycamore Canyon Trailhead,"16281 Sycamore Canyon Rd, Poway, CA 92064",32.94114354,-116.9803646,,"9:30am - 5:30pm, daily",,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
e41a65f3-b3b7-4126-92e2-542e6ed34f01,Imperial Beach Skate Park and Rec Center,"425 Imperial Beach Blvd, Imperial Beach, CA 91932",32.57622164,-117.1233271,,"9:30am - 5:30pm, daily",,,,0,,2,City of Imperial Beach,,,,1,,,,,,,,,,,,,,,,,,,,,,
d183ed4f-7737-4fd4-943b-115d50a9da10,Sweetwater Lane Community Park,"1312 Sweetwater Ln, Spring Valley, CA 91977",32.71677278,-117.0064773,,"9:30am - 7:30pm, daily",,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
e0f80546-978d-46f2-baca-63dd60545109,Pine Valley County Park,"28810 Old Hwy 80, Pine Valley, CA 91962",32.82473536,-116.5307334,,"9:30am - 7:30pm, daily",,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
1e751c0b-2aaf-4ae5-80fe-517c19c5857c,Pine Valley County Park Playground,"28810 Old Hwy 80, Pine Valley, CA 91962",32.82349727,-116.530514,,"9:30am - 8:00pm, daily",,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
7dbdf41b-8cbb-4462-926e-3655ee32e347,Louis Stelzer County Park,"11470 Wildcat Canyon Rd, Lakeside, CA 92040",32.88331623,-116.8969391,1,"9:30am to Sunset, daily",1,0,1,1,0,2,San Diego County,1,48:27.9,,1,,,,,,,,,,,,,,,,,,,,,,
a7f95297-e366-4434-b293-620b8dd1ede0,Louis Stelzer Playground,"11470 Wildcat Canyon Rd, Lakeside, CA 92040",32.88415865,-116.8957093,,"9:30am to Sunset, daily",,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
d6b2c4aa-2b38-4028-b884-163f017b4238,El Monte County Park,"15805 El Monte Rd, Lakeside, CA 92040",32.89139099,-116.8471031,,"9:30am to Sunset, daily",,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
8f5229a3-0aad-4a90-8b90-076f91d65389,Otay Lakes County Park,"2270 Wueste Rd, Chula Vista, CA 91915",32.60775636,-116.9298797,,"9:30am to Sunset, daily",,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
548599a3-51ea-4af7-8ec2-5ddbd642407e,Potrero County Park Horseshoes,"24800 Potrero Park Dr, Potrero, CA 91963",32.61501847,-116.5954816,,"9:30am to Sunset, daily",,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
78b0fa41-1449-409f-a198-6d336de6e276,Potrero County Park Playground,"24800 Potrero Park Dr, Potrero, CA 91963",32.61618678,-116.5960401,,"9:30am to Sunset, daily",,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
8979545e-26e4-428e-aa57-b8efcaef1550,Dos Picos County Park,"17953 Dos Picos Park Rd, Ramona, CA 92065",32.99872412,-116.941994,,"9:30am to Sunset, daily",,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
b59e7ee5-f36e-4474-9b0e-cee50d78179e,Guajome Lake,"3000 Guajome Lake Rd, Oceanside, CA 92057",33.24626559,-117.2729092,,"9:30am to Sunset, daily",,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
604583a7-6bbf-46bf-96c4-7db98e58eb33,Guajome Park Lower Picnic Area,"3000 Guajome Lake Rd, Oceanside, CA 92057",33.24135605,-117.2732466,,"9:30am to Sunset, daily",,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
ecaa5ea5-cd18-4726-a6dd-7200aa8e525a,San Dieguito (Guardhouse),"1628 Lomas Santa Fe Dr, Del Mar, CA 92014",32.99705235,-117.238438,,"9:30am to Sunset, daily",,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
f6875ba3-b8e4-4514-aa77-870f7a54fb6b,San Dieguito (Lower Gate),"1628 Lomas Santa Fe Dr, Del Mar, CA 92014",33.00048779,-117.2329611,,"9:30am to Sunset, daily",,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
070eca70-6ecd-4f7a-b729-618c86f15b97,San Dieguito (Lower Park),"1628 Lomas Santa Fe Dr, Del Mar, CA 92014",32.99925507,-117.2321136,,"9:30am to Sunset, daily",,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
8e7237a0-d2e6-4f6f-aa86-b8a49ad0b662,San Dieguito (Scout House),"1628 Lomas Santa Fe Dr, Del Mar, CA 92014",32.99925224,-117.2384476,,"9:30am to Sunset, daily",,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
eb10c247-771d-4349-b58c-89b2bd06d7e5,San Dieguito (Upper Playground),"1628 Lomas Santa Fe Dr, Del Mar, CA 92014",32.99798126,-117.2378012,,"9:30am to Sunset, daily",,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
8a555980-f088-429f-8604-00c942a1f710,San Dieguito (Wedding Gazebo),"1628 Lomas Santa Fe Dr, Del Mar, CA 92014",33.00210345,-117.2357573,,"9:30am to Sunset, daily",,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
9a8b7a14-df28-4deb-9a81-096b4e0a9d6b,Sweetwater Summit Amphitheater,"3218 Summit Meadow Rd, Bonita, CA 91902",32.68539403,-117.0057159,,"9:30am to Sunset, daily",,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
949f1096-f7a8-46c7-a92b-882ebdba84e0,Sweetwater Summit Main Crossing,"3218 Summit Meadow Rd, Bonita, CA 91902",32.68260989,-117.002287,,"9:00am - 5:00pm, daily",,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
55536471-ea6d-4e66-8a90-71a864a82749,Sweetwater Summit Road D,"3218 Summit Meadow Rd, Bonita, CA 91902",32.68485449,-117.0050024,,"9:00am - 5:00pm, daily",,,,,,,San Diego County,,,,,,,,,,,,,,,,,,,,,,,,,,
09b0026f-8227-4b44-9dd1-248a688ea359,Parkway Gymnasium,"373 Park Way, Chula Vista, CA 91910",32.63796905,-117.0822983,,"9:00am - 5:00pm, daily",,,,,,,City of Chula Vista,,,,,,,,,,,,,,,,,,,,,,,,,,
17356b76-d6ff-4994-a108-e9be0b9f8fcf,Parkway Community Center,"373 Park Way, Chula Vista, CA 91910",32.63814522,-117.0817176,,"9:00am - 5:00pm, daily",,,,,,,City of Chula Vista,,,,,,,,,,,,,,,,,,,,,,,,,,
1b14cb20-ce2a-448d-8734-3d17f4898db3,Fallbrook Senior Center,"399 Heald Ln, Fallbrook, CA 92028",33.37678055,-117.2358232,,"9:00am - 5:00pm, daily",,,,,,,City of Fallbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
488332f9-2da5-4769-be56-402001917f2d,Tecolote Recreation Center,"4675 Tecolote Rd, San Diego, CA 92110",32.77488287,-117.2001198,,Mon 10:00am - 6:00pm; Tues & Fri 11:00am - 6:30pm; Wed - Thurs 11:00am - 6:00pm; Sat 9:00am - 5:00pm; Sun Closed,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
6fc85b92-b6a7-415a-a7eb-1b1d7fe82e61,Anza-Borrego Desert State Park Visitor Center,"200 Palm Canyon Dr, Borrego Springs, CA 92004",33.25807814,-116.4065509,,"9:00am - 5:00pm, daily",,,,,,,CA State Parks,,,,,,,,,,,,,,,,,,,,,,,,,,
c4859718-0611-4f74-992f-4618fe4339c7,Leo Carrillo Ranch Historic Park,"6200 Flying Leo Carrillo Ln, Carlsbad, CA 92009",33.11890506,-117.2381384,,"9:00am - 5:00pm, daily",,,,,,,City of Carlsbad,,,,,,,,,,,,,,,,,,,,,,,,,,
d85be122-faba-4013-bc95-189db1601ab3,Sabre Springs Park,"12953 Sabre Springs Pkwy, San Diego, CA 92128",32.95145389,-117.0954135,1,24/7,1,0,0,1,0,2,City of San Diego,3,20:26.6,,1,,,,,,,,,,,,,,,,,,,,,,
9125cd3e-c1a1-4496-9409-1fd26d7a3d08,Mission Trails Regional Park Visitor Center,"1 Father Junipero Serra Trail, San Diego, CA 92119",32.82014523,-117.0567903,,"9:00am - 5:00pm, daily; Closed on Thanksgiving, Christmas Day, and New Year’s Day.",,,,,,,City of San Diego & Mission Trails Regional Park,,,,,,,,,,,,,,,,,,,,,,,,,,
48171b09-9eda-4cc9-9d4a-d4d008bee5b3,Fallbrook Community Park,"339 Heald Ln, Fallbrook, CA 92028",33.37806174,-117.2357718,,"6:00am - 12:00am, daily",,,,,,,City of Fallbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
7562eec8-b2fa-426c-8467-8a3ed96ad0a2,Fallbrook Community Center,"341 Heald Ln, Fallbrook, CA 92028",33.37738982,-117.2360968,,"6:00am - 8:00pm, daily",,,,,,,City of Fallbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
09a00db3-cc84-411f-8588-68707d44f9b6,Palomar Mountain State Park Cedar Grove Group Campground,"19952 State Park Drive, Palomar Mountain, CA 92060",33.33968147,-116.9113839,,"Dawn to Dusk, daily",,,,,,,State of CA,,,,,,,,,,,,,,,,,,,,,,,,,,
0a8a8082-10f3-45cc-bfb4-da6374a6d370,Balboa Park 6th Ave & Thorn St,"6th Avenue and Thorn Street, San Diego, CA 92103",32.73976944,-117.159025,,24/7,,,,,,,City of San Diego,,,,,,,,,,,,,,,,,,,,,,,,,,
6a802930-548b-478e-aef9-f69ec9c2e149,Aztec Park,"7945 Morocco Dr, La Mesa, CA 91942",32.77861376,-117.027243,1,"Dawn to Sunset, daily",1,0,0,1,0,2,City of La Mesa,1,30:22.0,,1,,,,,,,,,,,,,,,,,,,,,,
41dbd218-52c5-49e4-a738-77ce62fdf35c,San Elijo State Beach (Aberdeen Drive),"2050 S Coast Hwy 101, Cardiff, CA 92007",33.01963463,-117.2834409,1,"Dawn to Sunset, daily",1,1,0,0,0,2,CA State Parks,3,21:46.2,,4,,,,,,,,,,,,,,,,,,,,,,
8b69889a-2dd0-4879-bcd1-328ff9d79ed7,San Elijo State Beach (Birmingham Dr),"2050 S Coast Hwy 101, Cardiff, CA 92007",33.02217372,-117.2848338,1,"Dawn to Sunset, daily",1,1,0,0,0,2,CA State Parks,3,34:37.4,,4,,,,,,,,,,,,,,,,,,,,,,
